OTU_ID	kingdom	phylum	class	order	family	genus	species
OTU2934	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Eutypella	s__Eutypella_citricola
OTU2935	k__Fungi	p__Mucoromycota	c__Endogonomycetes	o__GS21	f__unidentified	g__unidentified	s__unidentified
OTU296	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales			
OTU298	k__Fungi						
OTU299	k__Fungi	p__Ascomycota	c__Sordariomycetes				
OTU31	k__Fungi						
OTU310	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU311	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	g__Leptosphaeria	s__unidentified
OTU314	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	
OTU317	k__Fungi						
OTU318	k__Fungi						
OTU319	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae		
OTU321	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales			
OTU322	k__Fungi	p__Ascomycota	c__Sordariomycetes				
OTU323	k__Fungi						
OTU325	k__Fungi						
OTU326	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Hydropus	s__unidentified
OTU328	k__Fungi						
OTU329	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellales_fam_Incertae_sedis	g__Neophaeomoniella	s__Neophaeomoniella_eucalypti
OTU333	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideomycetes_ord_Incertae_sedis	f__Gloniaceae	g__Cenococcum	
OTU34	k__Fungi	p__Ascomycota					
OTU344	k__Fungi	p__Ascomycota					
OTU347	k__Fungi	p__Ascomycota	c__Leotiomycetes				
OTU349	k__Fungi						
OTU350	k__Fungi	p__Mucoromycota	c__Umbelopsidomycetes	o__Umbelopsidales	f__Umbelopsidaceae	g__Umbelopsis	s__Umbelopsis_ovata
OTU351	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU352	k__Fungi						
OTU355	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	
OTU356	k__Fungi						
OTU360	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales			
OTU363	k__Fungi	p__Ascomycota					
OTU364	k__Fungi	p__Ascomycota					
OTU365	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae		
OTU366	k__Fungi	p__Ascomycota					
OTU38	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Cyberlindnera	s__Cyberlindnera_sargentensis
OTU385	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales			
OTU386	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	
OTU388	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__Mucor_heterogamus
OTU391	k__Fungi	p__Ascomycota					
OTU394	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Penicillifer	s__Penicillifer_martinii
OTU401	k__Fungi	p__Ascomycota					
OTU403	k__Fungi	p__Chytridiomycota					
OTU404	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Togniniales	f__Togniniaceae	g__Phaeoacremonium	s__unidentified
OTU405	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Ramularia	
OTU406	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__unidentified	s__unidentified
OTU408	k__Fungi						
OTU409	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Crocicreas	s__Crocicreas_epicalamia
OTU41	k__Fungi						
OTU410	k__Fungi						
OTU411	k__Fungi	p__Basidiomycota					
OTU412	k__Fungi						
OTU413	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae		
OTU415	k__Fungi	p__Basidiomycota					
OTU416	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae		
OTU417	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Mollisia	s__Mollisia_cinerea
OTU418	k__Fungi	p__Ascomycota					
OTU42	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae		
OTU421	k__Fungi	p__Ascomycota					
OTU422	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Serendipitaceae		
OTU44	k__Fungi						
OTU445	k__Fungi						
OTU447	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Amphinema	s__unidentified
OTU448	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU449	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae		
OTU450	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	
OTU456	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	
OTU457	k__Fungi	p__Ascomycota					
OTU461	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Menispora	s__Menispora_ciliata
OTU463	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Microdochiaceae	g__Microdochium	s__Microdochium_tainanense
OTU464	k__Fungi	p__Ascomycota					
OTU465	k__Fungi						
OTU466	k__Fungi	p__Ascomycota					
OTU470	k__Fungi						
OTU475	k__Fungi	p__Ascomycota	c__Sordariomycetes				
OTU477	k__Fungi	p__Mortierellomycota					
OTU479	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae		
OTU48	k__Fungi						
OTU480	k__Fungi	p__Basidiomycota					
OTU481	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae		
OTU483	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Lachnum	s__Lachnum_virgineum
OTU484	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae		
OTU486	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Lachnocladiaceae	g__Vararia	s__Vararia_ochroleuca
OTU488	k__Fungi	p__Ascomycota					
OTU490	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	
OTU492	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales			
OTU493	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	
OTU494	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	
OTU495	k__Fungi						
OTU513	k__Fungi						
OTU516	k__Fungi	p__Ascomycota					
OTU517	k__Fungi						
OTU518	k__Fungi	p__Ascomycota	c__Sordariomycetes				
OTU519	k__Fungi						
OTU520	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	
OTU521	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Mariannaea	s__unidentified
OTU522	k__Fungi	p__Ascomycota					
OTU523	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU524	k__Fungi						
OTU525	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	
OTU527	k__Fungi						
OTU528	k__Fungi						
OTU529	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__unidentified	s__unidentified
OTU530	k__Fungi	p__Ascomycota					
OTU532	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	
OTU534	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Galerina	
OTU535	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU537	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__unidentified	g__unidentified	s__unidentified
OTU539	k__Fungi	p__Basidiomycota					
OTU540	k__Fungi						
OTU541	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae	g__Devriesia	s__unidentified
OTU542	k__Fungi	p__Ascomycota					
OTU545	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU547	k__Fungi	p__Ascomycota					
OTU55	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae		
OTU550	k__Fungi	p__Ascomycota					
OTU553	k__Fungi	p__Ascomycota					
OTU554	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_fragilis
OTU556	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Russulaceae	g__Lactarius	
OTU559	k__Fungi	p__Ascomycota					
OTU560	k__Fungi	p__Mucoromycota	c__Endogonomycetes	o__GS22	f__unidentified	g__unidentified	s__unidentified
OTU561	k__Fungi	p__Ascomycota					
OTU562	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Apiotrichum	s__Apiotrichum_gamsii
OTU564	k__Fungi						
OTU565	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU569	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae		
OTU572	k__Fungi						
OTU573	k__Fungi	p__Basidiomycota					
OTU574	k__Fungi						
OTU575	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	
OTU576	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU577	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Periconiella	s__unidentified
OTU579	k__Fungi						
OTU580	k__Fungi	p__Ascomycota					
OTU581	k__Fungi	p__Ascomycota					
OTU582	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_breve
OTU583	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Dimorphospora	s__Dimorphospora_foliicola
OTU584	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales			
OTU585	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	
OTU586	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales			
OTU588	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	f__Corticiaceae	g__Phlebiella	s__Phlebiella_christiansenii
OTU589	k__Fungi	p__Ascomycota					
OTU590	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Dactylellina	s__Dactylellina_haptotyla
OTU592	k__Fungi	p__Ascomycota					
OTU593	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Hypholoma	
OTU595	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	
OTU596	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	
OTU597	k__Fungi						
OTU598	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__Chrysosporium	s__Chrysosporium_mephiticum
OTU617	k__Fungi	p__Ascomycota					
OTU631	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	
OTU633	k__Fungi	p__Ascomycota	c__Sordariomycetes				
OTU636	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	
OTU637	k__Fungi	p__Ascomycota					
OTU638	k__Fungi	p__Ascomycota					
OTU639	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae		
OTU64	k__Fungi						
OTU640	k__Fungi	p__Ascomycota					
OTU641	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU642	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales			
OTU647	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales			
OTU648	k__Fungi	p__Ascomycota					
OTU649	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales			
OTU65	k__Fungi						
OTU650	k__Fungi	p__Ascomycota					
OTU651	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Sarocladium	s__Sarocladium_strictum
OTU654	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae		
OTU655	k__Fungi						
OTU656	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__unidentified
OTU661	k__Fungi						
OTU662	k__Fungi						
OTU663	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae		
OTU664	k__Fungi						
OTU668	k__Fungi						
OTU671	k__Fungi	p__Ascomycota					
OTU672	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	
OTU674	k__Fungi						
OTU676	k__Fungi	p__Ascomycota					
OTU678	k__Fungi	p__Ascomycota					
OTU679	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	s__Clavaria_rubicundula
OTU680	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU682	k__Fungi						
OTU684	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Hannaella	
OTU686	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU688	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Chaetomellaceae	g__Pilidium	s__Pilidium_concavum
OTU689	k__Fungi						
OTU691	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Cordycipitaceae	g__Lecanicillium	s__Lecanicillium_fungicola
OTU693	k__Fungi						
OTU694	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__Penicillium_sclerotiorum
OTU698	k__Fungi						
OTU70	k__Fungi						
OTU700	k__Fungi						
OTU701	k__Fungi						
OTU703	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales			
OTU704	k__Fungi						
OTU705	k__Fungi	p__Ascomycota					
OTU706	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU707	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU709	k__Fungi						
OTU710	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Tetraplosphaeriaceae	g__Tetraplosphaeria	s__Tetraplosphaeria_sasicola
OTU711	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU713	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae		
OTU714	k__Fungi	p__Ascomycota					
OTU715	k__Fungi						
OTU716	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Chaetosphaeria	
OTU717	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Chaetomellaceae	g__Chaetomella	s__Chaetomella_raphigera
OTU719	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales			
OTU72	k__Fungi						
OTU720	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU722	k__Fungi	p__Ascomycota					
OTU723	k__Fungi						
OTU724	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Omphalotaceae	g__Gymnopus	s__Gymnopus_luxurians
OTU725	k__Fungi						
OTU727	k__Fungi	p__Ascomycota	c__Eurotiomycetes				
OTU728	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Zymoseptoria	s__Zymoseptoria_brevis
OTU729	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Talaromyces	
OTU730	k__Fungi						
OTU731	k__Fungi						
OTU732	k__Fungi						
OTU733	k__Fungi	p__Ascomycota					
OTU734	k__Fungi	p__Glomeromycota					
OTU735	k__Fungi						
OTU736	k__Fungi	p__Ascomycota	c__Eurotiomycetes				
OTU737	k__Fungi						
OTU738	k__Fungi						
OTU739	k__Fungi						
OTU776	k__Fungi						
OTU788	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_fusidioides
OTU790	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU791	k__Fungi	p__Basidiomycota					
OTU792	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Cortinariaceae	g__Cortinarius	s__Cortinarius_scaurus
OTU793	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenaceae	g__unidentified	s__unidentified
OTU794	k__Fungi						
OTU796	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Fusicladium	
OTU797	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae		
OTU798	k__Fungi						
OTU799	k__Fungi	p__Ascomycota					
OTU80	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothideaceae		
OTU800	k__Fungi	p__Ascomycota					
OTU801	k__Fungi	p__Ascomycota					
OTU802	k__Fungi	p__Ascomycota					
OTU803	k__Fungi	p__Ascomycota					
OTU805	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Teichosporaceae	g__unidentified	s__unidentified
OTU806	k__Fungi	p__Ascomycota					
OTU807	k__Fungi						
OTU808	k__Fungi	p__Ascomycota					
OTU810	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae		
OTU811	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__unidentified	s__unidentified
OTU814	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU815	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	
OTU816	k__Fungi						
OTU817	k__Fungi						
OTU818	k__Fungi	p__Glomeromycota					
OTU819	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_macrocystis
OTU820	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Athelia	
OTU821	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales			
OTU822	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae		
OTU824	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	
OTU825	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Cintractiaceae	g__Ustanciosporium	s__Ustanciosporium_gigantosporum
OTU826	k__Fungi						
OTU827	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU830	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae		
OTU832	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales			
OTU834	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Volutella	s__unidentified
OTU835	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Periconiaceae	g__Periconia	s__unidentified
OTU837	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Capnodiales_fam_Incertae_sedis		
OTU838	k__Fungi	p__Ascomycota					
OTU839	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Ophiostomatales	f__Ophiostomataceae	g__unidentified	s__unidentified
OTU841	k__Fungi						
OTU843	k__Fungi	p__Ascomycota					
OTU844	k__Fungi						
OTU845	k__Fungi	p__Ascomycota					
OTU847	k__Fungi	p__Ascomycota					
OTU848	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae		
OTU850	k__Fungi	p__Ascomycota					
OTU851	k__Fungi						
OTU853	k__Fungi	p__Ascomycota					
OTU854	k__Fungi	p__Ascomycota					
OTU857	k__Fungi	p__Ascomycota					
OTU859	k__Fungi	p__Mucoromycota	c__Endogonomycetes	o__GS22	f__unidentified	g__unidentified	s__unidentified
OTU861	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae		
OTU862	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__Psathyrella_candolleana
OTU863	k__Fungi	p__Ascomycota	c__Ascomycota_cls_Incertae_sedis	o__Ascomycota_ord_Incertae_sedis	f__Ascomycota_fam_Incertae_sedis	g__Berkleasmium	s__unidentified
OTU866	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__unidentified	g__unidentified	s__unidentified
OTU867	k__Fungi						
OTU868	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Diaporthaceae		
OTU869	k__Fungi	p__Ascomycota					
OTU870	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae		
OTU871	k__Fungi						
OTU872	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU873	k__Fungi	p__Basidiomycota					
OTU875	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU876	k__Fungi	p__Ascomycota					
OTU877	k__Fungi	p__Ascomycota					
OTU88	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillus_cervinus
OTU880	k__Fungi	p__Ascomycota					
OTU882	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Teichosporaceae	g__Teichospora	
OTU883	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	g__Dinemasporium	
OTU884	k__Fungi						
OTU885	Unclassified						
OTU886	k__Fungi						
OTU887	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__unidentified	s__unidentified
OTU888	k__Fungi	p__Ascomycota	c__Ascomycota_cls_Incertae_sedis	o__Ascomycota_ord_Incertae_sedis	f__Ascomycota_fam_Incertae_sedis	g__Goidanichiella	s__Goidanichiella_sphaerospora
OTU889	k__Fungi	p__Ascomycota					
OTU890	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	s__unidentified
OTU892	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Byssosphaeria	s__Byssosphaeria_musae
OTU894	k__Fungi						
OTU895	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Sporocadaceae	g__Neopestalotiopsis	s__Neopestalotiopsis_foedans
OTU896	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU897	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__unidentified	g__unidentified	s__unidentified
OTU898	k__Fungi	p__Ascomycota	c__Sordariomycetes				
OTU901	k__Fungi						
OTU904	k__Fungi	p__Ascomycota	c__Sordariomycetes				
OTU905	k__Fungi	p__Ascomycota	c__Sordariomycetes				
OTU908	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU910	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Chaetomellaceae	g__Sphaerographium	s__Sphaerographium_nyssicola
OTU911	k__Fungi	p__Ascomycota					
OTU912	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Glomerellaceae	g__Colletotrichum	s__unidentified
OTU913	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae		
OTU914	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae		
OTU916	k__Fungi						
OTU917	k__Fungi						
OTU918	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	
OTU919	k__Fungi	p__Basidiomycota	c__Agaricomycetes				
OTU920	Unclassified						
OTU921	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	g__Coniochaeta	
OTU923	Unclassified						
OTU925	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales			
OTU926	k__Fungi						
OTU927	k__Fungi	p__Chytridiomycota					
OTU928	k__Fungi						
OTU929	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae		
OTU930	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__unidentified	g__unidentified	s__unidentified
OTU933	k__Fungi	p__Ascomycota					
OTU935	k__Fungi						
OTU936	k__Fungi						
OTU938	k__Fungi						
OTU939	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	
OTU940	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Terramycetaceae	g__Boothiomyces	
OTU941	k__Fungi	p__Ascomycota	c__Ascomycota_cls_Incertae_sedis	o__Ascomycota_ord_Incertae_sedis	f__Ascomycota_fam_Incertae_sedis	g__Monocillium	s__Monocillium_indicum
OTU942	k__Fungi	p__Basidiomycota	c__Malasseziomycetes	o__Malasseziales	f__Malasseziaceae	g__Malassezia	s__Malassezia_restricta
OTU943	k__Fungi						
OTU944	k__Fungi						
OTU945	k__Fungi	p__Ascomycota					
OTU946	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Leotiomycetes_ord_Incertae_sedis	f__Leotiomycetes_fam_Incertae_sedis	g__Scytalidium	
OTU947	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae		
OTU949	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Leotiaceae	g__Neobulgaria	s__Neobulgaria_pura
OTU950	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__Mortierella_sarnyensis
OTU951	k__Fungi						
OTU953	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Mycosphaerellaceae	g__Geastrumia	s__Geastrumia_polystigmatis
OTU954	k__Fungi						
OTU955	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Acremonium	s__Acremonium_breve
